"NAICS_Code","SIC4","NAICS_Description","SIC_Description","Establishments","Employees","Annual_Payroll","Est_weight","Emp_weight","Pay_weight"
"711320","7922","Promoters of performing arts, sports, & similar events w/o facil","Theatrical producers and services",7797,111391,3459079070,0.18,0.14,0.18
"711320","7941","Promoters of performing arts, sports, & similar events w/o facil","Sports clubs, managers, & promoters",2481,60400,5584896572,0.06,0.08,0.3
"711320","7999","Promoters of performing arts, sports, & similar events w/o facil","Amusement and recreation, nec",34146,607282,9878938260,0.77,0.78,0.52
"711410","7389","Agents/managers for artists, athletes, & other public figures","Business services, nec",101469,1008027,25032205298,0.91,0.85,0.73
"711410","7922","Agents/managers for artists, athletes, & other public figures","Theatrical producers and services",7797,111391,3459079070,0.07,0.09,0.1
"711410","7941","Agents/managers for artists, athletes, & other public figures","Sports clubs, managers, & promoters",2481,60400,5584896572,0.02,0.05,0.16
"711510","7819","Independent artists, writers, & performers","Services allied to motion pictures",4052,63437,2835688320,0.16,0.35,0.31
"711510","7929","Independent artists, writers, & performers","Entertainers & entertainment groups",9752,57750,2857785234,0.38,0.32,0.31
"711510","8999","Independent artists, writers, & performers","Services, nec",11719,61588,3382802393,0.46,0.34,0.37
"712110","8412","Museums","Museums and art galleries",3165,77951,1777251458,1,1,1
"712120","8412","Historical sites","Museums and art galleries",3165,77951,1777251458,1,1,1
"712130","8422","Zoos & botanical gardens","Botanical and zoological gardens",489,23209,466238924,1,1,1
"712190","7999","Nature parks & other similar institutions","Amusement and recreation, nec",34146,607282,9878938260,0.99,0.96,0.95
"712190","8422","Nature parks & other similar institutions","Botanical and zoological gardens",489,23209,466238924,0.01,0.04,0.05
"713110","7996","Amusement & theme parks","Amusement parks",698,129737,2256497226,1,1,1
"713120","7993","Amusement arcades","Coin-operated amusement devices",4522,85544,1640846213,1,1,1
"713210","7999","Casinos (except casino hotels)","Amusement and recreation, nec",34146,607282,9878938260,1,1,1
"713290","7993","Other gambling industries","Coin-operated amusement devices",4522,85544,1640846213,0.12,0.12,0.14
"713290","7999","Other gambling industries","Amusement and recreation, nec",34146,607282,9878938260,0.88,0.88,0.86
"713910","7992","Golf courses & country clubs","Public golf courses",5540,98970,1413314288,0.29,0.23,0.21
"713910","7997","Golf courses & country clubs","Membership sports & recreation clubs",13377,326892,5204323876,0.71,0.77,0.79
"713920","7999","Skiing facilities","Amusement and recreation, nec",34146,607282,9878938260,1,1,1
"713930","4493","Marinas","Marinas",3660,24745,515881962,1,1,1
"713940","7991","Fitness & recreational sports centers","Physical fitness facilities",9403,165522,1716119194,0.17,0.15,0.1
"713940","7997","Fitness & recreational sports centers","Membership sports & recreation clubs",13377,326892,5204323876,0.23,0.3,0.31
"713940","7999","Fitness & recreational sports centers","Amusement and recreation, nec",34146,607282,9878938260,0.6,0.55,0.59
"713950","7933","Bowling centers","Bowling centers",5305,81711,869830611,1,1,1
"713990","7911","All other amusement & recreation industries","Dance studios, schools, and halls",5329,27148,257729511,0.09,0.03,0.02
"713990","7993","All other amusement & recreation industries","Coin-operated amusement devices",4522,85544,1640846213,0.08,0.08,0.1
"713990","7997","All other amusement & recreation industries","Membership sports & recreation clubs",13377,326892,5204323876,0.23,0.31,0.31
"713990","7999","All other amusement & recreation industries","Amusement and recreation, nec",34146,607282,9878938260,0.6,0.58,0.58
"721110","7011","Hotels (except casino hotels) & motels","Hotels and motels",47809,1681268,29523938883,0.96,0.99,0.99
"721110","7041","Hotels (except casino hotels) & motels","Membership-basis organization hotels",1760,13636,204907667,0.04,0.01,0.01
"721120","7011","Casino hotels","Hotels and motels",47809,1681268,29523938883,1,1,1
"721191","7011","Bed & breakfast inns","Hotels and motels",47809,1681268,29523938883,1,1,1
"721199","7011","All other traveler accommodation","Hotels and motels",47809,1681268,29523938883,1,1,1
"721211","7033","RV (recreational vehicle) parks & campgrounds","Trailer parks and campsites",3583,20178,271593783,1,1,1
"721214","7032","Recreational & vacation camps (except campgrounds)","Sporting and recreational camps",2423,21464,319609911,1,1,1
"721310","7021","Rooming & boarding houses","Rooming and boarding houses",1122,7763,97318216,0.39,0.36,0.32
"721310","7041","Rooming & boarding houses","Membership-basis organization hotels",1760,13636,204907667,0.61,0.64,0.68
"722110","5812","Full~service restaurants","Eating places",446755,7655898,80541247882,1,1,1
"722211","5812","Limited~service restaurants","Eating places",446755,7655898,80541247882,1,1,1
"722212","5812","Cafeterias","Eating places",446755,7655898,80541247882,1,1,1
"722213","5461","Snack & nonalcoholic beverage bars","Retail bakeries",22168,203049,2447824503,0.05,0.03,0.03
"722213","5812","Snack & nonalcoholic beverage bars","Eating places",446755,7655898,80541247882,0.95,0.97,0.97
"722310","5812","Foodservice contractors","Eating places",446755,7655898,80541247882,1,1,1
"722320","5812","Caterers","Eating places",446755,7655898,80541247882,1,1,1
"722330","5963","Mobile foodservices","Direct selling establishments",5669,53457,1114732626,1,1,1
"722410","5813","Drinking places (alcoholic beverages)","Drinking places",52825,321294,2649481000,1,1,1
"811111","7538","General automotive repair","General automotive repair shops",68407,265673,6163087063,1,1,1
"811112","7533","Automotive exhaust system repair","Auto exhaust system repair shops",5317,26943,666965706,1,1,1
"811113","7537","Automotive transmission repair","Automotive transmission repair shops",6610,28936,733831275,1,1,1
"811118","7539","Other automotive mechanical & electrical repair & maintenance","Automotive repair shops, nec",11649,54654,1297988129,1,1,1
"811121","7532","Automotive body, paint, & interior repair & maintenance","Top & body repair & paint shops",36682,201730,5352600217,1,1,1
"811122","7536","Automotive glass replacement shops","Automotive glass replacement shops",4814,30439,865653171,1,1,1
"811191","7549","Automotive oil change & lubrication shops","Automotive services, nec",15278,106715,1997356822,1,1,1
"811192","7542","Carwashes","Carwashes",13205,124284,1450970469,1,1,1
"811198","7534","All other automotive repair & maintenance","Tire retreading and repair shops",1747,13975,346805092,0.1,0.12,0.15
"811198","7549","All other automotive repair & maintenance","Automotive services, nec",15278,106715,1997356822,0.9,0.88,0.85
"811211","7622","Consumer electronics repair & maintenance","Radio and television repair",5310,27178,694503750,1,1,1
"811212","7378","Computer & office machine repair & maintenance","Computer maintenance & repair",5893,56954,2322629506,0.11,0.19,0.25
"811212","7629","Computer & office machine repair & maintenance","Electrical repair shops, nec",10351,60688,1864641084,0.2,0.2,0.2
"811212","7699","Computer & office machine repair & maintenance","Repair services, nec",35470,180902,5128596872,0.69,0.61,0.55
"811213","7622","Communication equipment repair & maintenance","Radio and television repair",5310,27178,694503750,0.34,0.31,0.27
"811213","7629","Communication equipment repair & maintenance","Electrical repair shops, nec",10351,60688,1864641084,0.66,0.69,0.73
"811219","7629","Other electronic & precision equipment repair & maintenance","Electrical repair shops, nec",10351,60688,1864641084,0.23,0.25,0.27
"811219","7699","Other electronic & precision equipment repair & maintenance","Repair services, nec",35470,180902,5128596872,0.77,0.75,0.73
"811310","7623","Commercial & industrial machinery & equip (exc auto & electr) R&M ...","Refrigeration service and repair",4337,25864,810690738,0.1,0.11,0.12
"811310","7694","Commercial & industrial machinery & equip (exc auto & electr) R&M ...","Armature rewinding shops",2089,20850,648228808,0.05,0.09,0.1
"811310","7699","Commercial & industrial machinery & equip (exc auto & electr) R&M ...","Repair services, nec",35470,180902,5128596872,0.85,0.79,0.78
"811411","7629","Home & garden equipment repair & maintenance","Electrical repair shops, nec",10351,60688,1864641084,0.23,0.25,0.27
"811411","7699","Home & garden equipment repair & maintenance","Repair services, nec",35470,180902,5128596872,0.77,0.75,0.73
"811412","7623","Appliance repair & maintenance","Refrigeration service and repair",4337,25864,810690738,0.09,0.1,0.1
"811412","7629","Appliance repair & maintenance","Electrical repair shops, nec",10351,60688,1864641084,0.21,0.23,0.24
"811412","7699","Appliance repair & maintenance","Repair services, nec",35470,180902,5128596872,0.71,0.68,0.66
"811420","7641","Reupholstery & furniture repair","Reupholstery and furniture repair",6399,21914,420528284,1,1,1
"811430","7251","Footwear & leather goods repair","Shoe repair and shoeshine parlors",1868,4712,65598885,0.05,0.03,0.01
"811430","7699","Footwear & leather goods repair","Repair services, nec",35470,180902,5128596872,0.95,0.97,0.99
"811490","3732","Other personal & household goods repair & maintenance","Boat building and repairing",2830,56792,1483060192,0.06,0.2,0.19
"811490","7219","Other personal & household goods repair & maintenance","Laundry and garment services, nec",2679,10965,152574002,0.05,0.04,0.02
"811490","7631","Other personal & household goods repair & maintenance","Watch, clock, and jewelry repair",1714,5777,109923686,0.04,0.02,0.01
"811490","7692","Other personal & household goods repair & maintenance","Welding repair",6197,31097,776954159,0.13,0.11,0.1
"811490","7699","Other personal & household goods repair & maintenance","Repair services, nec",35470,180902,5128596872,0.73,0.63,0.67
"812111","7241","Barber shops","Barber shops",3689,11116,174497786,1,1,1
"812112","7231","Beauty shops","Beauty shops",77148,402697,5601468195,1,1,1
"812113","7231","Nail salons","Beauty shops",77148,402697,5601468195,1,1,1
"812191","7299","Diet & weight reducing services","Miscellaneous personal services, nec",17350,109291,1510554643,1,1,1
"812199","7299","Other personal care services","Miscellaneous personal services, nec",17350,109291,1510554643,1,1,1
"812210","7261","Funeral homes & funeral services","Funeral service and crematories",13794,97052,2559679640,1,1,1
"812220","6531","Cemeteries & crematories","Real estate agents and managers",130315,718771,22052889467,0.87,0.83,0.86
"812220","6553","Cemeteries & crematories","Cemetery subdividers and developers",5745,45594,973325625,0.04,0.05,0.04
"812220","7261","Cemeteries & crematories","Funeral service and crematories",13794,97052,2559679640,0.09,0.11,0.1
